Unnamed: 0,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age,brand_name,avg_km_per_year,brand_popularity,price_per_km,age_group,usage_group,popularity_group
1528,Mahindra Thar 4X4,2013.0,580000.0,25000.0,1,4,True,False,False,False,True,False,11.0,Mahindra,2272.7272727272725,261,23.2,Mature (8-12),Low Usage,Popular
1529,Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,160000.0,70000.0,1,2,False,False,False,False,True,False,12.0,Maruti,5833.333333333333,989,2.2857142857142856,Mature (8-12),Low Usage,Popular
1530,Maruti Alto LXi,2010.0,160000.0,36000.0,1,0,False,False,False,True,True,False,14.0,Maruti,2571.4285714285716,989,4.444444444444445,Old (13+),Low Usage,Popular
1531,Maruti Ertiga SHVS ZDI Plus,2016.0,760000.0,49000.0,1,0,True,False,False,False,True,False,8.0,Maruti,6125.0,989,15.510204081632653,Mature (8-12),Low Usage,Popular
1532,Hyundai EON Magna Optional,2015.0,300000.0,22000.0,1,0,False,False,False,True,True,False,9.0,Hyundai,2444.4444444444443,573,13.636363636363637,Mature (8-12),Low Usage,Popular
1534,Mahindra Bolero 2011-2019 SLX,2019.0,800000.0,24000.0,1,0,True,False,False,False,True,False,5.0,Mahindra,4800.0,261,33.333333333333336,Recent (4-7),Low Usage,Popular
1535,Maruti Swift Dzire VDI,2018.0,680000.0,20000.0,1,0,True,False,False,False,True,False,6.0,Maruti,3333.3333333333335,989,34.0,Recent (4-7),Low Usage,Popular
1536,Maruti 800 DUO AC LPG,2009.0,85000.0,50000.0,1,2,False,False,True,False,True,False,15.0,Maruti,3333.3333333333335,989,1.7,Old (13+),Low Usage,Popular
1538,Maruti Swift VXI BSIV,2016.0,500000.0,60000.0,1,0,False,False,False,True,True,False,8.0,Maruti,7500.0,989,8.333333333333334,Mature (8-12),Low Usage,Popular
1540,Hyundai Accent GLX,2008.0,145000.0,60000.0,1,0,False,False,False,True,True,False,16.0,Hyundai,3750.0,573,2.4166666666666665,Old (13+),Low Usage,Popular
1541,Mahindra Quanto C6,2013.0,300000.0,60000.0,1,0,True,False,False,False,True,False,11.0,Mahindra,5454.545454545455,261,5.0,Mature (8-12),Low Usage,Popular
1542,Maruti Swift VDI Optional,2017.0,600000.0,60000.0,1,2,True,False,False,False,True,False,7.0,Maruti,8571.42857142857,989,10.0,Recent (4-7),Low Usage,Popular
1543,Maruti Swift Dzire VXI,2015.0,400000.0,70000.0,1,2,False,False,False,True,True,False,9.0,Maruti,7777.777777777777,989,5.714285714285714,Mature (8-12),Low Usage,Popular
1544,Hyundai Santro Xing XK eRLX EuroIII,2007.0,130000.0,135000.0,1,2,False,False,False,True,True,False,17.0,Hyundai,7941.176470588235,573,0.9629629629629629,Old (13+),Low Usage,Popular
1545,Maruti 800 AC BSII,2001.0,45000.0,72539.0,1,2,False,False,False,True,True,False,23.0,Maruti,3153.8695652173915,989,0.620355946456389,,Low Usage,Popular
1546,Maruti Baleno Zeta 1.2,2017.0,641000.0,25000.0,1,0,False,False,False,True,True,False,7.0,Maruti,3571.4285714285716,989,25.64,Recent (4-7),Low Usage,Popular
1547,Maruti Swift Dzire VDI,2015.0,650000.0,50000.0,1,0,True,False,False,False,True,False,9.0,Maruti,5555.555555555556,989,13.0,Mature (8-12),Low Usage,Popular
1548,Ford Freestyle Titanium Diesel,2020.0,784000.0,101.0,1,3,True,False,False,False,False,False,4.0,Ford,25.25,191,7762.376237623763,Recent (4-7),Low Usage,Popular
1549,Ford Figo Titanium,2020.0,635000.0,101.0,1,3,False,False,False,True,False,False,4.0,Ford,25.25,191,6287.1287128712875,Recent (4-7),Low Usage,Popular
1550,Ford Ecosport 1.5 Diesel Titanium,2020.0,1000000.0,101.0,1,3,True,False,False,False,False,False,4.0,Ford,25.25,191,9900.990099009901,Recent (4-7),Low Usage,Popular
1551,Ford Figo 1.5D Titanium Opt MT,2015.0,495000.0,52328.0,1,0,True,False,False,False,False,False,9.0,Ford,5814.222222222223,191,9.459562757988076,Mature (8-12),Low Usage,Popular
1552,Hyundai Santro Xing GLS,2013.0,324000.0,30000.0,1,0,False,False,False,True,True,False,11.0,Hyundai,2727.2727272727275,573,10.8,Mature (8-12),Low Usage,Popular
1554,Maruti Alto 800 LXI,2018.0,200000.0,35000.0,1,0,False,False,False,True,True,False,6.0,Maruti,5833.333333333333,989,5.714285714285714,Recent (4-7),Low Usage,Popular
1555,Maruti Swift Dzire VDI,2015.0,320000.0,60000.0,1,0,True,False,False,False,True,False,9.0,Maruti,6666.666666666667,989,5.333333333333333,Mature (8-12),Low Usage,Popular
1556,Hyundai EON Magna Optional,2015.0,300000.0,20500.0,1,0,False,False,False,True,True,False,9.0,Hyundai,2277.777777777778,573,14.634146341463415,Mature (8-12),Low Usage,Popular
1558,Toyota Innova 2.5 V Diesel 8-seater,2008.0,500000.0,154000.0,1,4,True,False,False,False,True,False,16.0,Toyota,9625.0,105,3.2467532467532467,Old (13+),Low Usage,Common
1559,Toyota Etios VX,2011.0,305000.0,120000.0,1,2,False,False,False,True,True,False,13.0,Toyota,9230.76923076923,105,2.5416666666666665,Old (13+),Low Usage,Common
1560,Maruti 800 AC,2009.0,125000.0,50000.0,1,1,False,False,False,True,True,False,15.0,Maruti,3333.3333333333335,989,2.5,Old (13+),Low Usage,Popular
1561,Maruti Swift Dzire ZDI,2015.0,800000.0,135000.0,1,0,True,False,False,False,True,False,9.0,Maruti,15000.0,989,5.925925925925926,Mature (8-12),Medium Usage,Popular
1562,Mahindra Scorpio SLE BSIV,2009.0,420000.0,100000.0,1,0,True,False,False,False,True,False,15.0,Mahindra,6666.666666666667,261,4.2,Old (13+),Low Usage,Popular
1563,Maruti Vitara Brezza ZDi Plus,2017.0,875000.0,40000.0,1,0,True,False,False,False,True,False,7.0,Maruti,5714.285714285715,989,21.875,Recent (4-7),Low Usage,Popular
1564,Maruti Swift Dzire ZDI,2014.0,580000.0,70000.0,1,0,True,False,False,False,True,False,10.0,Maruti,7000.0,989,8.285714285714286,Mature (8-12),Low Usage,Popular
1565,Maruti Swift Ldi BSIV,2011.0,350000.0,133000.0,1,2,True,False,False,False,True,False,13.0,Maruti,10230.76923076923,989,2.6315789473684212,Old (13+),Medium Usage,Popular
1566,Hyundai Accent GLS,2004.0,120000.0,110000.0,1,2,False,False,False,True,True,False,20.0,Hyundai,5500.0,573,1.0909090909090908,Old (13+),Low Usage,Popular
1568,Renault Duster 110PS Diesel RxZ,2013.0,650000.0,120000.0,1,0,True,False,False,False,True,False,11.0,Renault,10909.09090909091,106,5.416666666666667,Mature (8-12),Medium Usage,Common
1569,Maruti Alto K10 2010-2014 VXI,2010.0,225000.0,80000.0,1,2,False,False,False,True,True,False,14.0,Maruti,5714.285714285715,989,2.8125,Old (13+),Low Usage,Popular
1571,Hyundai Getz GLS,2005.0,250000.0,70000.0,1,0,False,False,False,True,True,False,19.0,Hyundai,3684.2105263157896,573,3.5714285714285716,Old (13+),Low Usage,Popular
1572,Hyundai Santro Xing GL Plus,2008.0,120000.0,41723.0,1,2,False,False,False,True,True,False,16.0,Hyundai,2607.6875,573,2.8761114972557102,Old (13+),Low Usage,Popular
1573,Maruti SX4 Vxi BSIV,2010.0,250000.0,70000.0,1,0,False,False,False,True,True,False,14.0,Maruti,5000.0,989,3.5714285714285716,Old (13+),Low Usage,Popular
1574,Maruti Alto K10 LXI,2012.0,175000.0,20000.0,1,2,False,False,False,True,True,False,12.0,Maruti,1666.6666666666667,989,8.75,Mature (8-12),Low Usage,Popular
1575,Maruti Ignis 1.3 Delta,2018.0,590000.0,26350.0,1,0,True,False,False,False,False,False,6.0,Maruti,4391.666666666667,989,22.39089184060721,Recent (4-7),Low Usage,Popular
1576,Tata Indigo CS LX (TDI) BS-III,2015.0,225000.0,68745.0,1,0,True,False,False,False,False,False,9.0,Tata,7638.333333333333,286,3.2729653065677504,Mature (8-12),Low Usage,Popular
1577,Mahindra XUV500 W6 2WD,2016.0,900000.0,47000.0,1,0,True,False,False,False,True,False,8.0,Mahindra,5875.0,261,19.148936170212767,Mature (8-12),Low Usage,Popular
1579,Hyundai EON Era Plus,2016.0,320000.0,24662.0,1,0,False,False,False,True,False,False,8.0,Hyundai,3082.75,573,12.975427783634741,Mature (8-12),Low Usage,Popular
1580,Maruti Swift Dzire VDI,2013.0,525000.0,37000.0,1,0,True,False,False,False,False,False,11.0,Maruti,3363.6363636363635,989,14.18918918918919,Mature (8-12),Low Usage,Popular
1581,Nissan Evalia XV,2014.0,650000.0,28245.0,1,0,True,False,False,False,False,False,10.0,Nissan,2824.5,49,23.01292264117543,Mature (8-12),Low Usage,Rare
1582,Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,575000.0,27005.0,1,0,True,False,False,False,False,False,7.0,Hyundai,3857.8571428571427,573,21.29235326791335,Recent (4-7),Low Usage,Popular
1583,Hyundai i10 Magna,2014.0,355000.0,39227.0,1,0,False,False,False,True,False,False,10.0,Hyundai,3922.7,573,9.049889106992632,Mature (8-12),Low Usage,Popular
1584,Mahindra KUV 100 D75 K4 Plus 5Str,2016.0,470000.0,31367.0,1,0,True,False,False,False,False,False,8.0,Mahindra,3920.875,261,14.983900277361558,Mature (8-12),Low Usage,Popular
1585,Maruti Wagon R LXI,2008.0,221000.0,35008.0,1,0,False,False,False,True,False,False,16.0,Maruti,2188.0,989,6.312842778793419,Old (13+),Low Usage,Popular
1586,Hyundai Santro Xing GLS,2009.0,195000.0,27005.0,1,0,False,False,False,True,False,False,15.0,Hyundai,1800.3333333333333,573,7.220885021292354,Old (13+),Low Usage,Popular
1587,Hyundai Santro Xing XG,2004.0,90000.0,100005.0,1,2,False,False,False,True,False,False,20.0,Hyundai,5000.25,573,0.8999550022498876,Old (13+),Low Usage,Popular
1588,Hyundai Verna SX Diesel,2013.0,580000.0,45264.0,1,0,True,False,False,False,False,False,11.0,Hyundai,4114.909090909091,573,12.813715093672675,Mature (8-12),Low Usage,Popular
1589,Maruti Eeco 7 Seater Standard BSIV,2014.0,325000.0,39093.0,1,0,False,False,False,True,False,False,10.0,Maruti,3909.3,989,8.313508812319341,Mature (8-12),Low Usage,Popular
1590,Honda City Corporate Edition,2013.0,495000.0,45241.0,1,0,False,False,False,True,False,False,11.0,Honda,4112.818181818182,187,10.941402709931257,Mature (8-12),Low Usage,Popular
1591,Hyundai EON Era,2014.0,290000.0,12000.0,1,0,False,False,False,True,False,False,10.0,Hyundai,1200.0,573,24.166666666666668,Mature (8-12),Low Usage,Popular
1592,Datsun RediGO 1.0 T Option,2018.0,375000.0,2769.0,1,0,False,False,False,True,False,False,6.0,Datsun,461.5,27,135.42795232936078,Recent (4-7),Low Usage,Rare
1593,Tata Indica Vista TDI LS,2011.0,211000.0,43128.0,1,0,True,False,False,False,False,False,13.0,Tata,3317.5384615384614,286,4.8924132813949175,Old (13+),Low Usage,Popular
1594,Maruti Alto LXI,2004.0,70000.0,50000.0,1,2,False,False,False,True,True,False,20.0,Maruti,2500.0,989,1.4,Old (13+),Low Usage,Popular
1595,Hyundai i10 Magna 1.2,2010.0,225000.0,60000.0,1,2,False,False,False,True,True,False,14.0,Hyundai,4285.714285714285,573,3.75,Old (13+),Low Usage,Popular
1596,Mahindra Scorpio LX,2014.0,420000.0,70000.0,1,4,True,False,False,False,True,False,10.0,Mahindra,7000.0,261,6.0,Mature (8-12),Low Usage,Popular
1597,Chevrolet Sail Hatchback 1.2 LS,2015.0,280000.0,22255.0,1,0,False,False,False,True,True,False,9.0,Chevrolet,2472.777777777778,143,12.581442372500561,Mature (8-12),Low Usage,Common
1598,Hyundai i20 Sportz 1.2,2013.0,400000.0,59213.0,1,0,False,False,False,True,True,False,11.0,Hyundai,5383.0,573,6.7552733352473275,Mature (8-12),Low Usage,Popular
1599,Mahindra XUV500 W6 2WD,2015.0,850000.0,55000.0,1,0,True,False,False,False,True,False,9.0,Mahindra,6111.111111111111,261,15.454545454545455,Mature (8-12),Low Usage,Popular
1600,Ford Fiesta Titanium 1.5 TDCi,2011.0,550000.0,80000.0,1,0,True,False,False,False,True,False,13.0,Ford,6153.846153846154,191,6.875,Old (13+),Low Usage,Popular
1601,Renault Captur 1.5 Diesel RXT Mono,2018.0,1000000.0,40000.0,1,0,True,False,False,False,True,False,6.0,Renault,6666.666666666667,106,25.0,Recent (4-7),Low Usage,Common
1604,Honda Civic 1.8 S MT,2007.0,170000.0,70000.0,1,4,False,False,False,True,True,False,17.0,Honda,4117.64705882353,187,2.4285714285714284,Old (13+),Low Usage,Popular
1605,Ford Aspire Titanium BSIV,2020.0,828999.0,1010.0,1,3,False,False,False,True,False,False,4.0,Ford,252.5,191,820.7910891089109,Recent (4-7),Low Usage,Popular
1606,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2020.0,1119000.0,1010.0,1,3,False,False,False,True,False,False,4.0,Ford,252.5,191,1107.920792079208,Recent (4-7),Low Usage,Popular
1607,Ford Figo Titanium,2020.0,746000.0,1111.0,1,3,False,False,False,True,False,False,4.0,Ford,277.75,191,671.4671467146715,Recent (4-7),Low Usage,Popular
1608,Ford Ecosport 1.5 Petrol Trend,2020.0,1030000.0,1010.0,1,3,False,False,False,True,False,False,4.0,Ford,252.5,191,1019.8019801980198,Recent (4-7),Low Usage,Popular
1610,Ford Freestyle Titanium,2020.0,811999.0,1010.0,1,3,False,False,False,True,False,False,4.0,Ford,252.5,191,803.959405940594,Recent (4-7),Low Usage,Popular
1612,Ford Freestyle Titanium Plus,2020.0,852000.0,1010.0,1,3,False,False,False,True,False,False,4.0,Ford,252.5,191,843.5643564356436,Recent (4-7),Low Usage,Popular
1613,Tata Indica DLE,2006.0,45000.0,120000.0,1,2,True,False,False,False,True,False,18.0,Tata,6666.666666666667,286,0.375,Old (13+),Low Usage,Popular
1614,Renault Duster 85PS Diesel RxL Optional,2013.0,430000.0,70000.0,1,4,True,False,False,False,True,False,11.0,Renault,6363.636363636364,106,6.142857142857143,Mature (8-12),Low Usage,Common
1615,Mahindra Scorpio S2 9 Seater,2015.0,830000.0,70000.0,1,0,True,False,False,False,True,False,9.0,Mahindra,7777.777777777777,261,11.857142857142858,Mature (8-12),Low Usage,Popular
1616,Mahindra Scorpio VLS 2.2 mHawk,2009.0,409999.0,110000.0,1,2,True,False,False,False,True,False,15.0,Mahindra,7333.333333333333,261,3.7272636363636362,Old (13+),Low Usage,Popular
1617,Maruti Swift VDI,2012.0,190000.0,80000.0,1,4,True,False,False,False,True,False,12.0,Maruti,6666.666666666667,989,2.375,Mature (8-12),Low Usage,Popular
1618,Honda Accord VTi-L (MT),2007.0,200000.0,80000.0,1,2,False,False,False,True,True,False,17.0,Honda,4705.882352941177,187,2.5,Old (13+),Low Usage,Popular
1619,Hyundai Accent GLX,2006.0,120000.0,110000.0,1,2,False,False,False,True,True,False,18.0,Hyundai,6111.111111111111,573,1.0909090909090908,Old (13+),Low Usage,Popular
1620,Mahindra Bolero Power Plus Plus AC BSIV PS,2019.0,850000.0,50000.0,1,0,True,False,False,False,True,False,5.0,Mahindra,10000.0,261,17.0,Recent (4-7),Low Usage,Popular
1621,Tata Indigo CS LE (TDI) BS-III,2011.0,95000.0,115000.0,1,1,True,False,False,False,True,False,13.0,Tata,8846.153846153846,286,0.8260869565217391,Old (13+),Low Usage,Popular
1622,Maruti Wagon R LXI BS IV,2013.0,213000.0,80000.0,1,0,False,False,False,True,True,False,11.0,Maruti,7272.727272727273,989,2.6625,Mature (8-12),Low Usage,Popular
1623,Volkswagen Ameo 1.5 TDI Highline Plus 16,2018.0,660000.0,25000.0,1,0,True,False,False,False,True,False,6.0,Volkswagen,4166.666666666667,75,26.4,Recent (4-7),Low Usage,Common
1624,Nissan Micra XL,2017.0,415000.0,48965.0,1,0,False,False,False,True,False,False,7.0,Nissan,6995.0,49,8.475441641989176,Recent (4-7),Low Usage,Rare
1625,Ford Ecosport 1.5 Petrol Titanium Plus,2019.0,1100000.0,5166.0,1,3,False,False,False,True,False,False,5.0,Ford,1033.2,191,212.9307007355788,Recent (4-7),Low Usage,Popular
1626,Mahindra XUV500 W8 4WD,2012.0,650000.0,76290.0,1,0,True,False,False,False,False,False,12.0,Mahindra,6357.5,261,8.520120592476077,Mature (8-12),Low Usage,Popular
1630,Maruti Swift VDI,2016.0,565000.0,47000.0,1,0,True,False,False,False,False,False,8.0,Maruti,5875.0,989,12.02127659574468,Mature (8-12),Low Usage,Popular
1631,Mahindra Thar 4X4,2013.0,615000.0,45766.0,1,2,True,False,False,False,True,False,11.0,Mahindra,4160.545454545455,261,13.437923349211205,Mature (8-12),Low Usage,Popular
1632,Tata New Safari 4X4,2007.0,199000.0,78771.0,1,2,True,False,False,False,False,False,17.0,Tata,4633.588235294118,286,2.5263104441990074,Old (13+),Low Usage,Popular
1633,Maruti Swift Vdi BSIII,2010.0,325000.0,79357.0,1,0,True,False,False,False,False,False,14.0,Maruti,5668.357142857143,989,4.095416913441788,Old (13+),Low Usage,Popular
1634,Ford Figo Diesel EXI,2012.0,409999.0,28000.0,1,0,True,False,False,False,True,False,12.0,Ford,2333.3333333333335,191,14.642821428571429,Mature (8-12),Low Usage,Popular
1636,Ford Figo Diesel LXI,2011.0,225000.0,76736.0,1,2,True,False,False,False,False,False,13.0,Ford,5902.7692307692305,191,2.9321309424520434,Old (13+),Low Usage,Popular
1637,Maruti Alto LX BSIII,2007.0,135000.0,70000.0,1,2,False,False,False,True,True,False,17.0,Maruti,4117.64705882353,989,1.9285714285714286,Old (13+),Low Usage,Popular
1639,Maruti Wagon R LXI DUO BSIII,2009.0,155000.0,60000.0,1,2,False,False,True,False,True,False,15.0,Maruti,4000.0,989,2.5833333333333335,Old (13+),Low Usage,Popular
1640,Volkswagen Polo Diesel Highline 1.2L,2012.0,335000.0,77000.0,1,4,True,False,False,False,False,False,12.0,Volkswagen,6416.666666666667,75,4.35064935064935,Mature (8-12),Low Usage,Common
1641,Ford Ikon 1.8 D,2005.0,114999.0,92645.0,1,1,True,False,False,False,False,False,19.0,Ford,4876.0526315789475,191,1.2412866317664202,Old (13+),Low Usage,Popular
1642,Mercedes-Benz New C-Class 200 CDI Classic,2007.0,699000.0,101849.0,1,2,True,False,False,False,False,False,17.0,Mercedes-Benz,5991.117647058823,2,6.863101257744308,Old (13+),Low Usage,Rare
1643,Mahindra Bolero DI,2004.0,110000.0,120000.0,1,1,True,False,False,False,True,False,20.0,Mahindra,6000.0,261,0.9166666666666666,Old (13+),Low Usage,Popular
1644,Hyundai i20 Asta 1.2,2012.0,300000.0,80000.0,1,0,False,False,False,True,True,False,12.0,Hyundai,6666.666666666667,573,3.75,Mature (8-12),Low Usage,Popular
1645,Mahindra Scorpio S4 4WD,2014.0,700000.0,70000.0,1,2,True,False,False,False,True,False,10.0,Mahindra,7000.0,261,10.0,Mature (8-12),Low Usage,Popular
1646,Maruti Ertiga SHVS LDI Option,2017.0,700000.0,120000.0,1,0,True,False,False,False,True,False,7.0,Maruti,17142.85714285714,989,5.833333333333333,Recent (4-7),Medium Usage,Popular
1647,Maruti Alto 800 LXI,2013.0,210000.0,42000.0,1,4,False,False,False,True,True,False,11.0,Maruti,3818.181818181818,989,5.0,Mature (8-12),Low Usage,Popular
1648,Maruti Ertiga VDI,2012.0,600000.0,120000.0,1,4,True,False,False,False,True,False,12.0,Maruti,10000.0,989,5.0,Mature (8-12),Low Usage,Popular
1649,Tata Manza Aura (ABS) Quadrajet BS IV,2012.0,180000.0,155836.0,1,2,True,False,False,False,True,False,12.0,Tata,12986.333333333334,286,1.1550604481634539,Mature (8-12),Medium Usage,Popular
1650,Maruti Wagon R VXi BSII,2011.0,220000.0,59000.0,1,2,False,False,False,True,True,False,13.0,Maruti,4538.461538461538,989,3.7288135593220337,Old (13+),Low Usage,Popular
1651,Chevrolet Spark 1.0 LT,2009.0,70000.0,60000.0,1,0,False,False,False,True,True,False,15.0,Chevrolet,4000.0,143,1.1666666666666667,Old (13+),Low Usage,Common
1652,Hyundai Creta 1.4 CRDi Base,2018.0,950000.0,70000.0,1,2,True,False,False,False,True,False,6.0,Hyundai,11666.666666666666,573,13.571428571428571,Recent (4-7),Medium Usage,Popular
1653,Ford Fiesta 1.5 TDCi Ambiente,2014.0,800000.0,20000.0,1,0,True,False,False,False,True,False,10.0,Ford,2000.0,191,40.0,Mature (8-12),Low Usage,Popular
1654,Mahindra XUV500 W8 4WD,2012.0,700000.0,120000.0,1,4,True,False,False,False,True,False,12.0,Mahindra,10000.0,261,5.833333333333333,Mature (8-12),Low Usage,Popular
1655,Renault KWID 1.0,2016.0,265000.0,40000.0,1,0,False,False,False,True,True,False,8.0,Renault,5000.0,106,6.625,Mature (8-12),Low Usage,Common
1656,Volkswagen Polo Diesel Trendline 1.2L,2011.0,175000.0,90000.0,1,4,True,False,False,False,True,False,13.0,Volkswagen,6923.076923076923,75,1.9444444444444444,Old (13+),Low Usage,Common
1657,Mahindra Quanto C6,2012.0,260000.0,89000.0,1,2,True,False,False,False,True,False,12.0,Mahindra,7416.666666666667,261,2.9213483146067416,Mature (8-12),Low Usage,Popular
1658,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,950000.0,80000.0,1,4,True,False,False,False,True,False,11.0,Toyota,7272.727272727273,105,11.875,Mature (8-12),Low Usage,Common
1660,Mahindra Scorpio S10 7 Seater,2015.0,630000.0,50000.0,1,0,True,False,False,False,True,False,9.0,Mahindra,5555.555555555556,261,12.6,Mature (8-12),Low Usage,Popular
1661,Tata Nano LX SE,2012.0,35000.0,35000.0,1,4,False,False,False,True,True,False,12.0,Tata,2916.6666666666665,286,1.0,Mature (8-12),Low Usage,Popular
1663,Maruti Alto LXi,2009.0,150000.0,120000.0,1,0,False,False,False,True,True,False,15.0,Maruti,8000.0,989,1.25,Old (13+),Low Usage,Popular
1664,Tata Indigo LS,2008.0,105000.0,90000.0,1,0,True,False,False,False,True,False,16.0,Tata,5625.0,286,1.1666666666666667,Old (13+),Low Usage,Popular
1665,Tata Indica Vista TDI LX,2013.0,185000.0,65000.0,1,0,True,False,False,False,True,False,11.0,Tata,5909.090909090909,286,2.8461538461538463,Mature (8-12),Low Usage,Popular
1666,Fiat Grande Punto EVO 1.3 Active,2014.0,260000.0,50000.0,1,0,True,False,False,False,True,False,10.0,Fiat,5000.0,31,5.2,Mature (8-12),Low Usage,Rare
1667,Maruti Swift Dzire VDi,2012.0,450000.0,33000.0,1,0,True,False,False,False,True,False,12.0,Maruti,2750.0,989,13.636363636363637,Mature (8-12),Low Usage,Popular
1668,Maruti Swift VXI Deca,2016.0,500000.0,38000.0,1,0,False,False,False,True,True,False,8.0,Maruti,4750.0,989,13.157894736842104,Mature (8-12),Low Usage,Popular
1669,Maruti Alto K10 2010-2014 VXI,2012.0,260000.0,40000.0,1,0,False,False,False,True,True,False,12.0,Maruti,3333.3333333333335,989,6.5,Mature (8-12),Low Usage,Popular
1670,Volkswagen Polo Diesel Trendline 1.2L,2012.0,265000.0,55000.0,1,2,True,False,False,False,True,False,12.0,Volkswagen,4583.333333333333,75,4.818181818181818,Mature (8-12),Low Usage,Common
1671,Mahindra Thar CRDe,2017.0,800000.0,26000.0,1,2,True,False,False,False,True,False,7.0,Mahindra,3714.285714285714,261,30.76923076923077,Recent (4-7),Low Usage,Popular
1672,Tata Safari Storme VX Varicor 400,2016.0,869999.0,80000.0,1,0,True,False,False,False,True,False,8.0,Tata,10000.0,286,10.8749875,Mature (8-12),Low Usage,Popular
1673,Maruti Baleno Alpha 1.2,2018.0,690000.0,40000.0,1,0,False,False,False,True,True,False,6.0,Maruti,6666.666666666667,989,17.25,Recent (4-7),Low Usage,Popular
1674,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2011.0,825000.0,120000.0,1,0,True,False,False,False,True,False,13.0,Mitsubishi,9230.76923076923,2,6.875,Old (13+),Low Usage,Rare
1675,Maruti Alto LX BSIII,2006.0,160000.0,63230.0,1,2,False,False,False,True,True,False,18.0,Maruti,3512.777777777778,989,2.5304444092993834,Old (13+),Low Usage,Popular
1676,Mahindra Scorpio 2.6 SLX CRDe,2006.0,300000.0,120000.0,1,2,True,False,False,False,True,False,18.0,Mahindra,6666.666666666667,261,2.5,Old (13+),Low Usage,Popular
1677,Maruti Wagon R VXI,2005.0,100000.0,100000.0,1,4,False,False,False,True,True,False,19.0,Maruti,5263.1578947368425,989,1.0,Old (13+),Low Usage,Popular
1678,Hyundai i20 Asta 1.4 CRDi,2015.0,530000.0,77000.0,1,2,True,False,False,False,True,False,9.0,Hyundai,8555.555555555555,573,6.883116883116883,Mature (8-12),Low Usage,Popular
1679,Maruti Swift VXI Optional,2016.0,360000.0,30000.0,1,0,False,False,False,True,True,False,8.0,Maruti,3750.0,989,12.0,Mature (8-12),Low Usage,Popular
1680,Maruti Swift 1.2 DLX,2015.0,220000.0,40000.0,1,0,False,False,False,True,True,False,9.0,Maruti,4444.444444444444,989,5.5,Mature (8-12),Low Usage,Popular
1681,Maruti Alto 800 LXI,2017.0,178000.0,35000.0,1,0,False,False,False,True,True,False,7.0,Maruti,5000.0,989,5.085714285714285,Recent (4-7),Low Usage,Popular
1682,Mahindra Thar DI 4X2,2018.0,515000.0,5000.0,1,0,True,False,False,False,True,False,6.0,Mahindra,833.3333333333334,261,103.0,Recent (4-7),Low Usage,Popular
1683,Maruti Ritz VXi,2014.0,300000.0,35000.0,1,0,False,False,False,True,True,False,10.0,Maruti,3500.0,989,8.571428571428571,Mature (8-12),Low Usage,Popular
1684,Tata Indica Vista Quadrajet LS,2012.0,150000.0,80000.0,1,2,True,False,False,False,True,False,12.0,Tata,6666.666666666667,286,1.875,Mature (8-12),Low Usage,Popular
1685,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017.0,750000.0,15000.0,1,0,False,False,False,True,True,False,7.0,Tata,2142.8571428571427,286,50.0,Recent (4-7),Low Usage,Popular
1686,Mahindra Thar CRDe,2017.0,504355.83229527104,26000.0,1,2,True,False,False,False,True,False,7.0,Mahindra,3714.285714285714,261,19.39830124212581,Recent (4-7),Low Usage,Popular
1687,Toyota Innova 2.5 G1 BSIV,2012.0,950000.0,80000.0,1,0,True,False,False,False,True,False,12.0,Toyota,6666.666666666667,105,11.875,Mature (8-12),Low Usage,Common
1688,Maruti 800 Std BSII,2006.0,90000.0,40000.0,1,2,False,False,False,True,True,False,18.0,Maruti,2222.222222222222,989,2.25,Old (13+),Low Usage,Popular
1689,Tata Indica GLS BS IV,2008.0,65000.0,110000.0,1,4,False,False,False,True,True,False,16.0,Tata,6875.0,286,0.5909090909090909,Old (13+),Low Usage,Popular
1690,Hyundai Verna 1.6 CRDI,2012.0,312000.0,90000.0,1,2,True,False,False,False,True,False,12.0,Hyundai,7500.0,573,3.466666666666667,Mature (8-12),Low Usage,Popular
1691,Maruti Vitara Brezza LDi,2018.0,700000.0,25000.0,1,0,True,False,False,False,True,False,6.0,Maruti,4166.666666666667,989,28.0,Recent (4-7),Low Usage,Popular
1692,Hyundai Santro Xing XL eRLX Euro III,2005.0,150000.0,47000.0,1,0,False,False,False,True,True,False,19.0,Hyundai,2473.684210526316,573,3.1914893617021276,Old (13+),Low Usage,Popular
1693,Renault Fluence 1.5,2013.0,450000.0,60000.0,1,0,True,False,False,False,True,False,11.0,Renault,5454.545454545455,106,7.5,Mature (8-12),Low Usage,Common
1694,Hyundai Verna Transform CRDi VGT ABS,2010.0,229999.0,120000.0,1,2,True,False,False,False,True,False,14.0,Hyundai,8571.42857142857,573,1.9166583333333334,Old (13+),Low Usage,Popular
1695,Maruti Swift Ldi BSIII,2008.0,111000.0,120000.0,1,0,True,False,False,False,True,False,16.0,Maruti,7500.0,989,0.925,Old (13+),Low Usage,Popular
